"","ID","word","nugget","argument","Attack"
"440",742,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"441",742,"file","O","B-System","DiscoverVulnerability"
"442",742,"attack","O","I-Software","DiscoverVulnerability"
"443",743,"affected","B-DiscoverVulnerability","O","DiscoverVulnerability"
"444",743,"wo","O","B-Vulnerability","DiscoverVulnerability"
"445",750,"open","O","B-Vulnerability","DiscoverVulnerability"
"446",750,"to","O","I-Vulnerability","DiscoverVulnerability"
"447",751,"open","O","B-Vulnerability","DiscoverVulnerability"
"448",751,"to","O","I-Vulnerability","DiscoverVulnerability"
"449",753,"team","O","B-Person","DiscoverVulnerability"
"450",753,"discovered","B-DiscoverVulnerability","B-Person","DiscoverVulnerability"
"451",753,"a","O","I-Person","DiscoverVulnerability"
"452",753,"critical","O","I-Person","DiscoverVulnerability"
"453",753,"vulnerability","O","I-Person","DiscoverVulnerability"
"454",753,"a","O","B-Vulnerability","DiscoverVulnerability"
"455",753,"commonly","O","I-Vulnerability","DiscoverVulnerability"
"456",753,"used","O","I-Vulnerability","DiscoverVulnerability"
"457",755,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"458",755,"iOS","O","B-Person","DiscoverVulnerability"
"459",755,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"460",755,"file","O","B-System","DiscoverVulnerability"
"461",755,"attack","O","I-Software","DiscoverVulnerability"
"462",764,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"463",764,"iOS","O","B-Person","DiscoverVulnerability"
"464",764,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"465",764,"file","O","B-System","DiscoverVulnerability"
"466",764,"attack","O","I-Software","DiscoverVulnerability"
"467",765,"enable","O","I-Vulnerability","DiscoverVulnerability"
"468",765,"access","B-Databreach","O","Databreach"
"469",765,"information","O","I-Person","Databreach"
"470",765,".","O","I-Data","Databreach"
"471",766,"live","O","B-System","Databreach"
"472",766,"like","O","I-Data","Databreach"
"473",771,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"474",772,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"475",772,"http://www.welivesecurity.com/2015/09/30/significant-winrar-vulnerability-identified/Ã<U+0082>Â Ã¢Â<U+0080>Â¦","O","B-Vulnerability","DiscoverVulnerability"
"476",773,"common","O","I-Vulnerability","DiscoverVulnerability"
"477",774,"reveals","B-DiscoverVulnerability","O","DiscoverVulnerability"
"478",786,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"479",786,"iOS","O","B-Person","DiscoverVulnerability"
"480",786,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"481",786,"file","O","B-System","DiscoverVulnerability"
"482",786,"attack","O","I-Software","DiscoverVulnerability"
"483",787,"dollars","O","B-Person","DiscoverVulnerability"
"484",787,"-","O","B-Device","DiscoverVulnerability"
"485",788,"to","O","I-Vulnerability","DiscoverVulnerability"
"486",789,"to","O","I-Vulnerability","DiscoverVulnerability"
"487",791,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"488",801,"disclosing","B-DiscoverVulnerability","O","DiscoverVulnerability"
"489",803,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"490",803,"-","O","B-Vulnerability","DiscoverVulnerability"
"491",803,"An","O","B-Vulnerability","DiscoverVulnerability"
"492",803,"expert","O","I-Vulnerability","DiscoverVulnerability"
"493",803,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"494",803,"popular","O","I-Person","DiscoverVulnerability"
"495",807,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"496",807,"iOS","O","B-Person","DiscoverVulnerability"
"497",807,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"498",807,"file","O","B-System","DiscoverVulnerability"
"499",807,"attack","O","I-Software","DiscoverVulnerability"
"500",808,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"501",808,"iOS","O","B-Person","DiscoverVulnerability"
"502",808,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"503",808,"file","O","B-System","DiscoverVulnerability"
"504",808,"attack","O","I-Software","DiscoverVulnerability"
"505",811,"have","B-DiscoverVulnerability","O","DiscoverVulnerability"
"506",811,"discovered","I-DiscoverVulnerability","B-Person","DiscoverVulnerability"
"507",811,"date","O","I-Vulnerability","DiscoverVulnerability"
"508",811,"--","O","I-Vulnerability","DiscoverVulnerability"
"509",811,"may","O","I-Vulnerability","DiscoverVulnerability"
"510",813,"security","O","B-System","DiscoverVulnerability"
"511",813,"fixed","B-PatchVulnerability","I-System","PatchVulnerability"
"512",813,"Posted","O","B-Vulnerability","PatchVulnerability"
"513",813,"by","O","I-Vulnerability","PatchVulnerability"
"514",815,"security","O","B-System","PatchVulnerability"
"515",815,"fixed","B-PatchVulnerability","I-System","PatchVulnerability"
"516",815,"Posted","O","B-Vulnerability","PatchVulnerability"
"517",815,"by","O","I-Vulnerability","PatchVulnerability"
"518",819,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"519",819,"and","O","B-Vulnerability","DiscoverVulnerability"
"520",819,"going","O","I-Vulnerability","DiscoverVulnerability"
"521",820,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"522",820,"iOS","O","B-Person","DiscoverVulnerability"
"523",820,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"524",820,"file","O","B-System","DiscoverVulnerability"
"525",820,"attack","O","I-Software","DiscoverVulnerability"
"526",822,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"527",822,"versions","O","B-Vulnerability","DiscoverVulnerability"
"528",822,"Use","O","I-Version","DiscoverVulnerability"
"529",822,"alternative","O","B-System","DiscoverVulnerability"
"530",826,"addressing","I-PatchVulnerability","O","PatchVulnerability"
"531",826,"their","O","I-Organization","PatchVulnerability"
"532",826,"vulnerability","O","I-Organization","PatchVulnerability"
"533",828,"their","O","I-Organization","PatchVulnerability"
"534",828,"vulnerability","O","I-Organization","PatchVulnerability"
"535",836,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"536",836,":","O","B-Vulnerability","DiscoverVulnerability"
"537",836,"An","O","B-Vulnerability","DiscoverVulnerability"
"538",836,"expert","O","I-Vulnerability","DiscoverVulnerability"
"539",836,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"540",836,"the","O","B-Person","DiscoverVulnerability"
"541",836,"popular","O","I-Person","DiscoverVulnerability"
"542",837,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"543",837,":","O","B-Vulnerability","DiscoverVulnerability"
"544",837,"An","O","B-Vulnerability","DiscoverVulnerability"
"545",837,"expert","O","I-Vulnerability","DiscoverVulnerability"
"546",837,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"547",837,"the","O","B-Person","DiscoverVulnerability"
"548",837,"popular","O","I-Person","DiscoverVulnerability"
"549",845,"about","O","B-Person","DiscoverVulnerability"
"550",845,"http://motherboard.vice.com/read/encryption-program-truecrypt-has-a-critical-vulnerabilityÃ<U+0082>Â Ã¢Â<U+0080>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"551",846,"#NNOCCI","O","I-Vulnerability","DiscoverVulnerability"
"552",846,"Coastal","O","I-Vulnerability","DiscoverVulnerability"
"553",858,"is","B-DiscoverVulnerability","O","DiscoverVulnerability"
"554",858,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"555",859,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"556",859,"http://ift.tt/1GhfticÃ<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"557",859,"(","O","B-Vulnerability","DiscoverVulnerability"
"558",859,"via","O","I-Vulnerability","DiscoverVulnerability"
"559",860,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"560",860,"http://ift.tt/1GhfticÃ<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"561",860,"An","O","B-Vulnerability","DiscoverVulnerability"
"562",860,"expert","O","I-Vulnerability","DiscoverVulnerability"
"563",860,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"564",860,"the","O","B-Person","DiscoverVulnerability"
"565",860,"popular","O","I-Person","DiscoverVulnerability"
"566",862,"shows","B-DiscoverVulnerability","O","DiscoverVulnerability"
"567",866,"reveals","B-DiscoverVulnerability","O","DiscoverVulnerability"
"568",869,"disclosure","I-DiscoverVulnerability","O","DiscoverVulnerability"
"569",876,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"570",876,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"571",876,"Forms","O","B-Vulnerability","DiscoverVulnerability"
"572",876,"Experience","O","I-Vulnerability","DiscoverVulnerability"
"573",876,"its","O","I-System","DiscoverVulnerability"
"574",876,"use","O","I-System","DiscoverVulnerability"
"575",879,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"576",879,"http://fb.me/32Ge0m6LzÃ<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"577",880,"WinRAR","O","I-Vulnerability","DiscoverVulnerability"
"578",880,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"579",880,":","O","B-Vulnerability","DiscoverVulnerability"
"580",880,"An","O","B-Vulnerability","DiscoverVulnerability"
"581",880,"expert","O","I-Vulnerability","DiscoverVulnerability"
"582",880,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"583",880,"the","O","B-Person","DiscoverVulnerability"
"584",880,"popular","O","I-Person","DiscoverVulnerability"
"585",882,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"586",882,"iOS","O","B-Person","DiscoverVulnerability"
"587",882,"app","O","B-Vulnerability","DiscoverVulnerability"
"588",882,"malicious","O","B-Software","DiscoverVulnerability"
"589",882,"file","O","I-Software","DiscoverVulnerability"
"590",882,"attack","O","I-Software","DiscoverVulnerability"
"591",884,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"592",884,"iOS","O","B-Person","DiscoverVulnerability"
"593",884,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"594",884,"file","O","B-System","DiscoverVulnerability"
"595",884,"attack","O","I-Software","DiscoverVulnerability"
"596",890,"fixed","B-PatchVulnerability","O","PatchVulnerability"
"597",890,"to","O","I-Vulnerability","PatchVulnerability"
"598",899,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"599",899,"iOS","O","B-Person","DiscoverVulnerability"
"600",899,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"601",899,"file","O","B-System","DiscoverVulnerability"
"602",899,"attack","O","I-Software","DiscoverVulnerability"
"603",900,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"604",900,"iOS","O","B-Person","DiscoverVulnerability"
"605",900,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"606",900,"file","O","B-System","DiscoverVulnerability"
"607",900,"attack","O","I-Software","DiscoverVulnerability"
"608",904,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"609",904,"iOS","O","B-Person","DiscoverVulnerability"
"610",904,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"611",904,"file","O","B-System","DiscoverVulnerability"
"612",904,"attack","O","I-Software","DiscoverVulnerability"
"613",906,"tells","B-DiscoverVulnerability","O","DiscoverVulnerability"
"614",908,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"615",908,"#iOS","O","B-Person","DiscoverVulnerability"
"616",912,"Apache","O","B-Data","DiscoverVulnerability"
"617",916,"(","O","I-Vulnerability","DiscoverVulnerability"
"618",925,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"619",925,"iOS","O","B-Person","DiscoverVulnerability"
"620",925,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"621",925,"file","O","B-System","DiscoverVulnerability"
"622",925,"attack","O","I-Software","DiscoverVulnerability"
"623",926,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"624",926,"iOS","O","B-Person","DiscoverVulnerability"
"625",926,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"626",926,"file","O","B-System","DiscoverVulnerability"
"627",926,"attack","O","I-Software","DiscoverVulnerability"
"628",932,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"629",932,"iOS","O","B-Person","DiscoverVulnerability"
"630",932,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"631",932,"file","O","B-System","DiscoverVulnerability"
"632",932,"attack","O","I-Software","DiscoverVulnerability"
"633",933,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"634",933,"in","O","B-Person","DiscoverVulnerability"
"635",933,"iOS","O","B-Person","DiscoverVulnerability"
"636",933,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"637",933,"file","O","B-System","DiscoverVulnerability"
"638",933,"attack","O","I-Software","DiscoverVulnerability"
"639",934,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"640",934,"iOS","O","B-Person","DiscoverVulnerability"
"641",934,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"642",934,"file","O","B-System","DiscoverVulnerability"
"643",934,"attack","O","I-Software","DiscoverVulnerability"
"644",935,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"645",935,"iOS","O","B-Person","DiscoverVulnerability"
"646",935,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"647",935,"file","O","B-System","DiscoverVulnerability"
"648",935,"attack","O","I-Software","DiscoverVulnerability"
"649",936,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"650",936,"iOS","O","B-Person","DiscoverVulnerability"
"651",936,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"652",936,"file","O","B-System","DiscoverVulnerability"
"653",936,"attack","O","I-Software","DiscoverVulnerability"
"654",937,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"655",937,"iOS","O","B-Person","DiscoverVulnerability"
"656",937,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"657",937,"file","O","B-System","DiscoverVulnerability"
"658",937,"attack","O","I-Software","DiscoverVulnerability"
"659",938,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"660",938,"iOS","O","B-Person","DiscoverVulnerability"
"661",938,"http://j.mp/1YODrwGÃ<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"662",938,"@myakzan","O","B-System","DiscoverVulnerability"
"663",939,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"664",939,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"665",939,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"666",939,"that","O","I-Vulnerability","DiscoverVulnerability"
"667",940,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"668",940,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"669",940,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"670",940,"that","O","I-Vulnerability","DiscoverVulnerability"
"671",941,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"672",941,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"673",941,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"674",941,"that","O","I-Vulnerability","DiscoverVulnerability"
"675",942,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"676",942,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"677",942,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"678",942,"that","O","I-Vulnerability","DiscoverVulnerability"
"679",943,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"680",943,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"681",943,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"682",943,"that","O","I-Vulnerability","DiscoverVulnerability"
"683",944,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"684",944,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"685",944,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
