"","ID","word","nugget","argument","Attack"
"429",590,"#Tech","O","I-Vulnerability","Phishing"
"430",596,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"431",602,"reporting","B-DiscoverVulnerability","O","DiscoverVulnerability"
"432",604,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"433",606,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"434",609,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"435",613,"to","O","I-Vulnerability","DiscoverVulnerability"
"436",619,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"437",622,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"438",624,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"439",624,"iOS","O","B-Person","DiscoverVulnerability"
"440",624,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"441",624,"file","O","B-System","DiscoverVulnerability"
"442",624,"attack","O","I-Software","DiscoverVulnerability"
"443",626,"affected","B-DiscoverVulnerability","O","DiscoverVulnerability"
"444",626,"wo","O","B-Vulnerability","DiscoverVulnerability"
"445",632,"open","O","B-Vulnerability","DiscoverVulnerability"
"446",632,"to","O","I-Vulnerability","DiscoverVulnerability"
"447",634,"open","O","B-Vulnerability","DiscoverVulnerability"
"448",634,"to","O","I-Vulnerability","DiscoverVulnerability"
"449",636,"team","O","B-Person","DiscoverVulnerability"
"450",636,"discovered","B-DiscoverVulnerability","B-Person","DiscoverVulnerability"
"451",636,"a","O","I-Person","DiscoverVulnerability"
"452",636,"critical","O","I-Person","DiscoverVulnerability"
"453",636,"vulnerability","O","I-Person","DiscoverVulnerability"
"454",636,"a","O","B-Vulnerability","DiscoverVulnerability"
"455",636,"commonly","O","I-Vulnerability","DiscoverVulnerability"
"456",636,"used","O","I-Vulnerability","DiscoverVulnerability"
"457",638,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"458",638,"iOS","O","B-Person","DiscoverVulnerability"
"459",638,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"460",638,"file","O","B-System","DiscoverVulnerability"
"461",638,"attack","O","I-Software","DiscoverVulnerability"
"462",642,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"463",642,"iOS","O","B-Person","DiscoverVulnerability"
"464",642,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"465",642,"file","O","B-System","DiscoverVulnerability"
"466",642,"attack","O","I-Software","DiscoverVulnerability"
"467",643,"enable","O","I-Vulnerability","DiscoverVulnerability"
"468",643,"access","B-Databreach","O","Databreach"
"469",643,"information","O","I-Person","Databreach"
"470",643,".","O","I-Data","Databreach"
"471",644,"live","O","B-System","Databreach"
"472",644,"like","O","I-Data","Databreach"
"473",649,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"474",650,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"475",650,"http://www.welivesecurity.com/2015/09/30/significant-winrar-vulnerability-identified/Ã<U+0083>Â<U+0082>Ã<U+0082>Â Ã<U+0083>Â¢Ã<U+0082>Â<U+0080>Ã<U+0082>Â¦","O","B-Vulnerability","DiscoverVulnerability"
"476",651,"common","O","I-Vulnerability","DiscoverVulnerability"
"477",652,"reveals","B-DiscoverVulnerability","O","DiscoverVulnerability"
"478",659,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"479",659,"iOS","O","B-Person","DiscoverVulnerability"
"480",659,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"481",659,"file","O","B-System","DiscoverVulnerability"
"482",659,"attack","O","I-Software","DiscoverVulnerability"
"483",661,"dollars","O","B-Person","DiscoverVulnerability"
"484",661,"-","O","B-Device","DiscoverVulnerability"
"485",663,"to","O","I-Vulnerability","DiscoverVulnerability"
"486",664,"to","O","I-Vulnerability","DiscoverVulnerability"
"487",665,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"488",669,"disclosing","B-DiscoverVulnerability","O","DiscoverVulnerability"
"489",671,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"490",671,"-","O","B-Vulnerability","DiscoverVulnerability"
"491",671,"An","O","B-Vulnerability","DiscoverVulnerability"
"492",671,"expert","O","I-Vulnerability","DiscoverVulnerability"
"493",671,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"494",671,"popular","O","I-Person","DiscoverVulnerability"
"495",673,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"496",673,"iOS","O","B-Person","DiscoverVulnerability"
"497",673,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"498",673,"file","O","B-System","DiscoverVulnerability"
"499",673,"attack","O","I-Software","DiscoverVulnerability"
"500",674,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"501",674,"iOS","O","B-Person","DiscoverVulnerability"
"502",674,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"503",674,"file","O","B-System","DiscoverVulnerability"
"504",674,"attack","O","I-Software","DiscoverVulnerability"
"505",676,"have","B-DiscoverVulnerability","O","DiscoverVulnerability"
"506",676,"discovered","I-DiscoverVulnerability","B-Person","DiscoverVulnerability"
"507",676,"date","O","I-Vulnerability","DiscoverVulnerability"
"508",676,"--","O","I-Vulnerability","DiscoverVulnerability"
"509",676,"may","O","I-Vulnerability","DiscoverVulnerability"
"510",677,"security","O","B-System","DiscoverVulnerability"
"511",677,"fixed","B-PatchVulnerability","I-System","PatchVulnerability"
"512",677,"Posted","O","B-Vulnerability","PatchVulnerability"
"513",677,"by","O","I-Vulnerability","PatchVulnerability"
"514",678,"security","O","B-System","PatchVulnerability"
"515",678,"fixed","B-PatchVulnerability","I-System","PatchVulnerability"
"516",678,"Posted","O","B-Vulnerability","PatchVulnerability"
"517",678,"by","O","I-Vulnerability","PatchVulnerability"
"518",683,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"519",683,"and","O","B-Vulnerability","DiscoverVulnerability"
"520",683,"going","O","I-Vulnerability","DiscoverVulnerability"
"521",684,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"522",684,"iOS","O","B-Person","DiscoverVulnerability"
"523",684,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"524",684,"file","O","B-System","DiscoverVulnerability"
"525",684,"attack","O","I-Software","DiscoverVulnerability"
"526",685,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"527",685,"versions","O","B-Vulnerability","DiscoverVulnerability"
"528",685,"Use","O","I-Version","DiscoverVulnerability"
"529",685,"alternative","O","B-System","DiscoverVulnerability"
"530",690,"addressing","I-PatchVulnerability","O","PatchVulnerability"
"531",690,"their","O","I-Organization","PatchVulnerability"
"532",690,"vulnerability","O","I-Organization","PatchVulnerability"
"533",691,"their","O","I-Organization","PatchVulnerability"
"534",691,"vulnerability","O","I-Organization","PatchVulnerability"
"535",695,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"536",695,":","O","B-Vulnerability","DiscoverVulnerability"
"537",695,"An","O","B-Vulnerability","DiscoverVulnerability"
"538",695,"expert","O","I-Vulnerability","DiscoverVulnerability"
"539",695,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"540",695,"the","O","B-Person","DiscoverVulnerability"
"541",695,"popular","O","I-Person","DiscoverVulnerability"
"542",697,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"543",697,":","O","B-Vulnerability","DiscoverVulnerability"
"544",697,"An","O","B-Vulnerability","DiscoverVulnerability"
"545",697,"expert","O","I-Vulnerability","DiscoverVulnerability"
"546",697,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"547",697,"the","O","B-Person","DiscoverVulnerability"
"548",697,"popular","O","I-Person","DiscoverVulnerability"
"549",702,"about","O","B-Person","DiscoverVulnerability"
"550",702,"http://motherboard.vice.com/read/encryption-program-truecrypt-has-a-critical-vulnerabilityÃ<U+0083>Â<U+0082>Ã<U+0082>Â Ã<U+0083>Â¢Ã<U+0082>Â<U+0080>Ã<U+0082>Â¦","O","I-Vulnerability","DiscoverVulnerability"
"551",703,"#NNOCCI","O","I-Vulnerability","DiscoverVulnerability"
"552",703,"Coastal","O","I-Vulnerability","DiscoverVulnerability"
"553",709,"is","B-DiscoverVulnerability","O","DiscoverVulnerability"
"554",709,"found","I-DiscoverVulnerability","O","DiscoverVulnerability"
"555",710,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"556",710,"http://ift.tt/1GhfticÃ<U+0083>Â<U+0082>Ã<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"557",710,"(","O","B-Vulnerability","DiscoverVulnerability"
"558",710,"via","O","I-Vulnerability","DiscoverVulnerability"
"559",712,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"560",712,"http://ift.tt/1GhfticÃ<U+0083>Â<U+0082>Ã<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"561",712,"An","O","B-Vulnerability","DiscoverVulnerability"
"562",712,"expert","O","I-Vulnerability","DiscoverVulnerability"
"563",712,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"564",712,"the","O","B-Person","DiscoverVulnerability"
"565",712,"popular","O","I-Person","DiscoverVulnerability"
"566",714,"shows","B-DiscoverVulnerability","O","DiscoverVulnerability"
"567",717,"reveals","B-DiscoverVulnerability","O","DiscoverVulnerability"
"568",718,"disclosure","I-DiscoverVulnerability","O","DiscoverVulnerability"
"569",724,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"570",724,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"571",724,"Forms","O","B-Vulnerability","DiscoverVulnerability"
"572",724,"Experience","O","I-Vulnerability","DiscoverVulnerability"
"573",724,"its","O","I-System","DiscoverVulnerability"
"574",724,"use","O","I-System","DiscoverVulnerability"
"575",725,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"576",725,"http://fb.me/32Ge0m6LzÃ<U+0083>Â<U+0082>Ã<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"577",727,"WinRAR","O","I-Vulnerability","DiscoverVulnerability"
"578",727,"identified","B-DiscoverVulnerability","O","DiscoverVulnerability"
"579",727,":","O","B-Vulnerability","DiscoverVulnerability"
"580",727,"An","O","B-Vulnerability","DiscoverVulnerability"
"581",727,"expert","O","I-Vulnerability","DiscoverVulnerability"
"582",727,"says","B-DiscoverVulnerability","O","DiscoverVulnerability"
"583",727,"the","O","B-Person","DiscoverVulnerability"
"584",727,"popular","O","I-Person","DiscoverVulnerability"
"585",730,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"586",730,"iOS","O","B-Person","DiscoverVulnerability"
"587",730,"app","O","B-Vulnerability","DiscoverVulnerability"
"588",730,"malicious","O","B-Software","DiscoverVulnerability"
"589",730,"file","O","I-Software","DiscoverVulnerability"
"590",730,"attack","O","I-Software","DiscoverVulnerability"
"591",733,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"592",733,"iOS","O","B-Person","DiscoverVulnerability"
"593",733,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"594",733,"file","O","B-System","DiscoverVulnerability"
"595",733,"attack","O","I-Software","DiscoverVulnerability"
"596",738,"fixed","B-PatchVulnerability","O","PatchVulnerability"
"597",738,"to","O","I-Vulnerability","PatchVulnerability"
"598",741,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"599",741,"iOS","O","B-Person","DiscoverVulnerability"
"600",741,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"601",741,"file","O","B-System","DiscoverVulnerability"
"602",741,"attack","O","I-Software","DiscoverVulnerability"
"603",742,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"604",742,"iOS","O","B-Person","DiscoverVulnerability"
"605",742,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"606",742,"file","O","B-System","DiscoverVulnerability"
"607",742,"attack","O","I-Software","DiscoverVulnerability"
"608",745,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"609",745,"iOS","O","B-Person","DiscoverVulnerability"
"610",745,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"611",745,"file","O","B-System","DiscoverVulnerability"
"612",745,"attack","O","I-Software","DiscoverVulnerability"
"613",747,"tells","B-DiscoverVulnerability","O","DiscoverVulnerability"
"614",748,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"615",748,"#iOS","O","B-Person","DiscoverVulnerability"
"616",751,"Apache","O","B-Data","DiscoverVulnerability"
"617",754,"(","O","I-Vulnerability","DiscoverVulnerability"
"618",759,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"619",759,"iOS","O","B-Person","DiscoverVulnerability"
"620",759,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"621",759,"file","O","B-System","DiscoverVulnerability"
"622",759,"attack","O","I-Software","DiscoverVulnerability"
"623",761,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"624",761,"iOS","O","B-Person","DiscoverVulnerability"
"625",761,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"626",761,"file","O","B-System","DiscoverVulnerability"
"627",761,"attack","O","I-Software","DiscoverVulnerability"
"628",765,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"629",765,"iOS","O","B-Person","DiscoverVulnerability"
"630",765,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"631",765,"file","O","B-System","DiscoverVulnerability"
"632",765,"attack","O","I-Software","DiscoverVulnerability"
"633",767,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"634",767,"in","O","B-Person","DiscoverVulnerability"
"635",767,"iOS","O","B-Person","DiscoverVulnerability"
"636",767,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"637",767,"file","O","B-System","DiscoverVulnerability"
"638",767,"attack","O","I-Software","DiscoverVulnerability"
"639",768,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"640",768,"iOS","O","B-Person","DiscoverVulnerability"
"641",768,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"642",768,"file","O","B-System","DiscoverVulnerability"
"643",768,"attack","O","I-Software","DiscoverVulnerability"
"644",769,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"645",769,"iOS","O","B-Person","DiscoverVulnerability"
"646",769,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"647",769,"file","O","B-System","DiscoverVulnerability"
"648",769,"attack","O","I-Software","DiscoverVulnerability"
"649",770,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"650",770,"iOS","O","B-Person","DiscoverVulnerability"
"651",770,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"652",770,"file","O","B-System","DiscoverVulnerability"
"653",770,"attack","O","I-Software","DiscoverVulnerability"
"654",772,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"655",772,"iOS","O","B-Person","DiscoverVulnerability"
"656",772,"allowing","O","B-Vulnerability","DiscoverVulnerability"
"657",772,"file","O","B-System","DiscoverVulnerability"
"658",772,"attack","O","I-Software","DiscoverVulnerability"
"659",774,"discover","B-DiscoverVulnerability","O","DiscoverVulnerability"
"660",774,"iOS","O","B-Person","DiscoverVulnerability"
"661",774,"http://j.mp/1YODrwGÃ<U+0083>Â<U+0082>Ã<U+0082>Â ","O","B-Vulnerability","DiscoverVulnerability"
"662",774,"@myakzan","O","B-System","DiscoverVulnerability"
"663",776,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"664",776,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"665",776,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"666",776,"that","O","I-Vulnerability","DiscoverVulnerability"
"667",778,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"668",778,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"669",778,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"670",778,"that","O","I-Vulnerability","DiscoverVulnerability"
"671",780,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"672",780,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"673",780,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"674",780,"that","O","I-Vulnerability","DiscoverVulnerability"
"675",782,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"676",782,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"677",782,"discovered","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
